host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,listener_t_ms,accepted_resps,resp_seq,anchor_id,src,dst,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,std_noise,frame_len
2072.821272,1784057111.103588,1,255,255,27439937,213074,82,1,0xa101,0xb103,2190010261,-1813,48017,3216,6782,6310,1730,118,44,20
2072.826523,1784057111.108840,1,255,255,27439943,213075,81,6,0xa106,0xb103,2517691872,5326,48076,7227,7041,6886,1876,120,48,20
2072.855481,1784057111.137798,1,255,255,27439972,213076,83,1,0xa101,0xb104,87613124,-1904,47824,3685,7373,6776,1947,124,40,20
2072.860560,1784057111.142877,1,255,255,27439977,213077,82,6,0xa106,0xb104,415294616,5266,47732,7199,7167,4410,1779,118,36,20
2072.921685,1784057111.204002,1,255,255,27440038,213078,84,1,0xa101,0xb103,27239368,-1875,48060,6991,6937,4037,1907,118,48,20
2072.926805,1784057111.209122,1,255,255,27440043,213079,83,6,0xa106,0xb103,354920708,5317,47840,7064,7384,6221,1884,123,44,20
2072.955296,1784057111.237613,1,255,255,27440071,213080,85,1,0xa101,0xb104,2160358695,-1742,47907,7080,7368,5811,2180,125,48,20
2072.960350,1784057111.242666,1,255,255,27440077,213081,84,6,0xa106,0xb104,2488040108,5366,47760,6506,7464,7519,1914,122,40,20
2073.321450,1784057111.603767,1,255,255,27440438,213082,92,1,0xa101,0xb103,4077537750,-1792,48090,5530,6658,6098,1855,118,44,20
2073.326499,1784057111.608815,1,255,255,27440443,213083,91,6,0xa106,0xb103,110252086,5335,47642,6959,7681,7121,2031,122,44,20
2073.355104,1784057111.637421,1,255,255,27440471,213084,93,1,0xa101,0xb104,1943571274,-1803,47950,3264,7150,6676,1887,121,40,20
2073.360248,1784057111.642565,1,255,255,27440476,213085,92,6,0xa106,0xb104,2271252595,5306,47703,7137,7337,7114,1915,122,48,20
2073.397963,1784057111.680279,1,255,255,27440514,213086,94,1,0xa101,0xb102,391972956,-1863,47712,5400,7187,5797,1866,118,40,20
2073.403152,1784057111.685469,1,255,255,27440519,213087,93,6,0xa106,0xb102,719654788,5340,47968,6965,7428,6241,1980,124,48,20
2073.455500,1784057111.737817,1,255,255,27440572,213088,95,1,0xa101,0xb104,4063954880,-1874,48052,6968,7212,4538,1956,119,48,20
2073.460707,1784057111.743024,1,255,255,27440577,213089,94,6,0xa106,0xb104,96669194,5333,47590,6961,7357,5675,1975,124,40,20
2073.498464,1784057111.780780,1,255,255,27440615,213090,96,1,0xa101,0xb102,2516122307,-1853,47799,7152,7180,4334,1977,124,56,20
2073.503586,1784057111.785902,1,255,255,27440620,213091,95,6,0xa106,0xb102,2843803662,5393,47602,7621,7795,4966,2104,124,36,20
2073.521930,1784057111.804246,1,255,255,27440638,213092,97,1,0xa101,0xb103,4011751110,-1822,47818,2947,6840,6296,1739,120,48,20
2073.527103,1784057111.809420,1,255,255,27440643,213093,96,6,0xa106,0xb103,44464877,5258,47825,6431,7201,7150,1772,118,40,20
2073.555391,1784057111.837708,1,255,255,27440672,213094,98,1,0xa101,0xb104,1850857550,-1898,47682,1672,7127,7199,1904,120,48,20
2073.560762,1784057111.843079,1,255,255,27440677,213095,97,6,0xa106,0xb104,2178539248,5271,47828,6742,7433,7134,1848,119,44,20
2073.598236,1784057111.880553,1,255,255,27440715,213096,99,1,0xa101,0xb102,304826667,-1836,47911,6268,6670,4933,1770,117,44,20
2073.603346,1784057111.885663,1,255,255,27440720,213097,98,6,0xa106,0xb102,632508340,5276,48024,6396,7268,6921,1784,119,40,20
2073.621997,1784057111.904313,1,255,255,27440738,213098,100,1,0xa101,0xb103,1817410847,-1772,47899,5848,6592,5965,1836,118,36,20
2073.627194,1784057111.909511,1,255,255,27440743,213099,99,6,0xa106,0xb103,2145092330,5291,47822,6921,7203,6944,1782,121,48,20
2074.021174,1784057112.303491,1,255,255,27441137,213100,108,1,0xa101,0xb103,1555709399,-1951,48091,4993,7280,6453,1938,120,40,20
2074.026370,1784057112.308686,1,255,255,27441143,213101,107,6,0xa106,0xb103,1883390880,5289,48004,6767,7310,7451,1991,123,44,20
2074.055043,1784057112.337360,1,255,255,27441171,213102,109,1,0xa101,0xb104,3716187462,-1855,47938,2412,6781,6928,1904,122,44,20
2074.060198,1784057112.342515,1,255,255,27441177,213103,108,6,0xa106,0xb104,4043869207,5344,47611,7294,7125,3926,1887,122,40,20
2074.098300,1784057112.380617,1,255,255,27441215,213104,110,1,0xa101,0xb102,2183558719,-1827,47675,7061,7022,4050,1943,121,48,20
2074.103445,1784057112.385762,1,255,255,27441220,213105,109,6,0xa106,0xb102,2511240405,5296,47793,7281,7433,4858,1859,120,48,20
2074.122273,1784057112.404590,1,255,255,27441238,213106,111,1,0xa101,0xb103,3707177522,-1923,47662,6873,7047,4826,2015,123,44,20
2074.127275,1784057112.409591,1,255,255,27441244,213107,110,6,0xa106,0xb103,4034859049,5342,47629,6811,7648,7644,2022,123,40,20
2074.155013,1784057112.437329,1,255,255,27441271,213108,112,1,0xa101,0xb104,1513193428,-1909,48088,5348,6822,6358,1941,123,44,20
2074.160179,1784057112.442496,1,255,255,27441277,213109,111,6,0xa106,0xb104,1840874854,5314,47938,5703,7382,7475,1837,120,40,20
2074.198715,1784057112.481032,1,255,255,27441315,213110,113,1,0xa101,0xb102,17550521,-1812,47789,6444,6607,4572,1804,118,52,20
2074.203829,1784057112.486146,1,255,255,27441320,213111,112,6,0xa106,0xb102,345232233,5302,47949,6195,7195,7259,1768,118,44,20
2074.254736,1784057112.537053,1,255,255,27441371,213112,114,1,0xa101,0xb104,3588171367,-1734,47723,6433,7210,5086,1889,121,48,20
2074.259937,1784057112.542254,1,255,255,27441376,213113,113,6,0xa106,0xb104,3915852724,5302,48024,6740,6978,6753,1810,119,48,20
2074.299550,1784057112.581866,1,255,255,27441414,213114,115,1,0xa101,0xb102,2060002655,-1857,47963,5745,7474,6663,2150,125,40,20
2074.303224,1784057112.585541,1,255,255,27441419,213115,114,6,0xa106,0xb102,2387684159,5345,47899,6551,7222,6625,1811,117,36,20
2074.321966,1784057112.604283,1,255,255,27441438,213116,116,1,0xa101,0xb103,3587436369,-1776,47949,2983,7140,6907,1877,119,44,20
2074.327027,1784057112.609344,1,255,255,27441443,213117,115,6,0xa106,0xb103,3915117537,5309,48061,7475,7389,4067,1901,121,40,20
2074.722418,1784057113.004735,1,255,255,27441838,213118,125,1,0xa101,0xb103,3370627938,-1804,47966,6222,7054,6069,1972,118,44,20
2074.727075,1784057113.009392,1,255,255,27441843,213119,124,6,0xa106,0xb103,3698309365,5409,47833,6938,7344,6994,1923,118,48,20
2074.755162,1784057113.037478,1,255,255,27441871,213120,126,1,0xa101,0xb104,1206478591,-1875,47859,6960,7337,4717,1973,119,48,20
2074.760426,1784057113.042742,1,255,255,27441877,213121,125,6,0xa106,0xb104,1534160112,5372,47820,6887,7653,7282,1874,124,44,20
2074.797990,1784057113.080306,1,255,255,27441914,213122,127,1,0xa101,0xb102,3946538520,-1850,47644,4410,7554,6438,1962,123,40,20
2074.803227,1784057113.085544,1,255,255,27441920,213123,126,6,0xa106,0xb102,4274220592,5369,47636,6947,7209,7010,1850,120,44,20
2074.821123,1784057113.103440,1,255,255,27441937,213124,128,1,0xa101,0xb103,1126914122,-1837,47686,2273,7100,6741,1911,122,48,20
2074.826633,1784057113.108949,1,255,255,27441943,213125,127,6,0xa106,0xb103,1454595513,5356,48029,6628,7372,6486,1873,121,44,20
2074.921765,1784057113.204082,1,255,255,27442038,213126,129,1,0xa101,0xb103,3258573926,-1704,47722,6731,7330,5304,2040,123,48,20
2074.926901,1784057113.209218,1,255,255,27442043,213127,128,6,0xa106,0xb103,3586255574,5252,47802,7321,7283,4031,1902,120,40,20
2074.955389,1784057113.237706,1,255,255,27442072,213128,130,1,0xa101,0xb104,1120571862,-1829,48090,4732,7435,6485,1923,122,36,20
2074.960574,1784057113.242890,1,255,255,27442077,213129,129,6,0xa106,0xb104,1448253231,5316,47891,6936,7423,7291,1901,120,44,20
2074.997996,1784057113.280313,1,255,255,27442114,213130,131,1,0xa101,0xb102,3838207205,-1873,47841,6500,6552,5426,1894,118,40,20
2075.003161,1784057113.285478,1,255,255,27442120,213131,130,6,0xa106,0xb102,4165888787,5317,47855,7433,7424,5005,1957,123,36,20
2075.054959,1784057113.337276,1,255,255,27442171,213132,132,1,0xa101,0xb104,3183027784,-1871,47692,2883,7079,6707,1836,120,36,20
2075.060689,1784057113.343006,1,255,255,27442177,213133,131,6,0xa106,0xb104,3510709010,5328,47854,7125,7088,4828,1775,120,36,20
2075.098819,1784057113.381136,1,255,255,27442215,213134,133,1,0xa101,0xb102,1693425414,-1876,47874,2382,6713,6903,1863,122,48,20
2075.104002,1784057113.386318,1,255,255,27442220,213135,132,6,0xa106,0xb102,2021106972,5269,47864,7154,6969,4091,1850,121,48,20
2075.455173,1784057113.737490,1,255,255,27442572,213136,143,1,0xa101,0xb104,2983209592,-1878,47732,6872,7293,4613,1931,118,36,20
2075.460519,1784057113.742836,1,255,255,27442577,213137,142,6,0xa106,0xb104,3310890821,5306,47905,7042,7290,6148,1838,120,40,20
2075.498207,1784057113.780523,1,255,255,27442615,213138,144,1,0xa101,0xb102,1445734769,-1798,47981,6782,6660,4587,1846,119,36,20
2075.503495,1784057113.785811,1,255,255,27442620,213139,143,6,0xa106,0xb102,1773416494,5286,47626,6213,7028,7035,1735,119,36,20
2075.520975,1784057113.803291,1,255,255,27442637,213140,145,1,0xa101,0xb103,2898480593,-1834,48069,2173,7517,7458,2030,124,48,20
2075.526202,1784057113.808519,1,255,255,27442643,213141,144,6,0xa106,0xb103,3226161983,5333,47899,7133,7452,6873,2039,124,44,20
2075.621548,1784057113.903864,1,255,255,27442738,213142,146,1,0xa101,0xb103,737699347,-1795,47639,3647,7134,6229,1739,118,40,20
2075.626721,1784057113.909038,1,255,255,27442743,213143,145,6,0xa106,0xb103,1065380529,5353,47765,6936,7520,7263,1860,120,48,20
2075.656384,1784057113.938700,1,255,255,27442771,213144,147,1,0xa101,0xb104,2868617620,-1728,48024,4580,7101,6303,1830,121,48,20
2075.660159,1784057113.942476,1,255,255,27442777,213145,146,6,0xa106,0xb104,3196299405,5386,47721,7146,7472,5532,2027,124,40,20
2075.698172,1784057113.980488,1,255,255,27442815,213146,148,1,0xa101,0xb102,1333338772,-1880,47768,4594,6621,6126,1790,117,36,20
2075.703305,1784057113.985622,1,255,255,27442820,213147,147,6,0xa106,0xb102,1661020170,5304,48102,7084,7451,5732,1879,119,32,20
2075.721615,1784057114.003932,1,255,255,27442838,213148,149,1,0xa101,0xb103,2828039848,-1750,47780,5891,6750,5194,1774,118,48,20
2075.727929,1784057114.010246,1,255,255,27442843,213149,148,6,0xa106,0xb103,3155721206,5287,48090,6786,7453,6920,1918,121,52,20
2075.821402,1784057114.103719,1,255,255,27442938,213150,150,1,0xa101,0xb103,602095325,-1747,47841,6142,7313,5892,2028,125,48,20
2075.826291,1784057114.108608,1,255,255,27442943,213151,149,6,0xa106,0xb103,929777014,5291,47962,6817,7082,6432,1714,119,44,20
2075.898209,1784057114.180526,1,255,255,27443015,213152,151,1,0xa101,0xb102,1226894051,-1917,47839,6355,7250,6185,2153,124,40,20
2075.903293,1784057114.185610,1,255,255,27443020,213153,150,6,0xa106,0xb102,1554575694,5232,47914,7056,7101,5209,1831,122,40,20
2076.257388,1784057114.539704,1,255,255,27443374,213154,149,4,0xa104,0xb104,2739643956,2318,47656,4697,7074,5353,1836,117,40,20
2076.297954,1784057114.580270,1,255,255,27443414,213155,160,1,0xa101,0xb102,1006530743,-1786,47795,6763,6991,4480,1857,119,48,20
2076.303165,1784057114.585482,1,255,255,27443420,213156,159,6,0xa106,0xb102,1334212303,5288,47787,7157,7013,5061,1830,121,36,20
2076.321074,1784057114.603391,1,255,255,27443437,213157,161,1,0xa101,0xb103,2481616088,-1928,47836,5351,7573,6680,2111,124,40,20
2076.326235,1784057114.608552,1,255,255,27443443,213158,160,6,0xa106,0xb103,2809297714,5269,47894,7000,7562,7359,2087,123,48,20
2076.354392,1784057114.636708,1,255,255,27443471,213159,162,1,0xa101,0xb104,318697556,-1838,47704,4661,7092,6503,1942,120,44,20
2076.359505,1784057114.641821,1,255,255,27443476,213160,161,6,0xa106,0xb104,646378772,5321,47864,7325,7282,4251,1869,121,40,20
2076.397822,1784057114.680139,1,255,255,27443514,213161,163,1,0xa101,0xb102,3090571585,-1928,47941,3047,7097,6865,1965,124,44,20
2076.402970,1784057114.685286,1,255,255,27443519,213162,162,6,0xa106,0xb102,3418253342,5288,48122,6924,7106,4020,1774,118,36,20
2076.421305,1784057114.703622,1,255,255,27443538,213163,164,1,0xa101,0xb103,298597200,-1782,47956,4414,6931,6201,1768,119,44,20
2076.426449,1784057114.708765,1,255,255,27443543,213164,163,6,0xa106,0xb103,626278438,5235,47626,6841,7245,7400,1977,123,44,20
2076.521825,1784057114.804141,1,255,255,27443638,213165,165,1,0xa101,0xb103,2422843282,-1731,48022,4453,7009,6376,1881,117,40,20
2076.527060,1784057114.809376,1,255,255,27443644,213166,164,6,0xa106,0xb103,2750524757,5336,47921,7174,7204,4700,1758,117,40,20
2076.555057,1784057114.837373,1,255,255,27443672,213167,166,1,0xa101,0xb104,253522195,-1753,47895,4424,7005,6339,1745,117,48,20
2076.560188,1784057114.842505,1,255,255,27443677,213168,165,6,0xa106,0xb104,581203712,5345,47836,6725,6947,6135,1776,119,40,20
2076.598140,1784057114.880456,1,255,255,27443715,213169,167,1,0xa101,0xb102,3001604619,-1897,47639,3876,7237,6575,1939,121,36,20
2076.603246,1784057114.885562,1,255,255,27443720,213170,166,6,0xa106,0xb102,3329286171,5278,47623,6657,7560,7658,2068,124,40,20
2076.621326,1784057114.903643,1,255,255,27443738,213171,168,1,0xa101,0xb103,198714391,-1739,47643,4891,7332,6394,2021,125,40,20
2076.626507,1784057114.908823,1,255,255,27443743,213172,167,6,0xa106,0xb103,526395889,5293,48085,7214,7451,7325,2011,122,48,20
2077.024042,1784057115.306359,1,255,255,27444141,213173,175,3,0xa103,0xb103,137656867,926,47631,4177,2044,2691,1942,122,40,20
2077.098237,1784057115.380554,1,255,255,27444215,213174,177,1,0xa101,0xb102,602755547,-1782,48095,6323,6944,5741,1909,119,44,20
2077.103973,1784057115.386290,1,255,255,27444220,213175,176,6,0xa106,0xb102,930437299,5276,47767,6989,7117,6855,1770,120,44,20
2077.122069,1784057115.404386,1,255,255,27444239,213176,178,1,0xa101,0xb103,2118927830,-1841,48090,5517,6610,6005,1848,118,36,20
2077.127234,1784057115.409551,1,255,255,27444244,213177,177,6,0xa106,0xb103,2446609396,5353,48088,6809,7440,7266,1979,123,44,20
2077.154635,1784057115.436952,1,255,255,27444271,213178,179,1,0xa101,0xb104,4206937489,-1811,48013,3282,6771,6728,1851,123,48,20
2077.159751,1784057115.442067,1,255,255,27444276,213179,178,6,0xa106,0xb104,239652102,5311,47850,7516,7688,5584,1994,123,40,20
2077.197685,1784057115.480002,1,255,255,27444314,213180,180,1,0xa101,0xb102,2661021838,-1740,47754,2759,7133,6665,1951,125,48,20
2077.202866,1784057115.485182,1,255,255,27444319,213181,179,6,0xa106,0xb102,2988703634,5319,47982,7455,7616,5206,1943,122,40,20
2077.220988,1784057115.503304,1,255,255,27444337,213182,181,1,0xa101,0xb103,4149283992,-1853,47772,4941,7214,6328,1908,117,36,20
2077.226055,1784057115.508372,1,255,255,27444343,213183,180,6,0xa106,0xb103,181998134,5292,47642,6521,7316,6745,1825,118,48,20
2077.255224,1784057115.537541,1,255,255,27444372,213184,182,1,0xa101,0xb104,2039630302,-1799,48090,5409,6694,6051,1818,117,40,20
2077.260393,1784057115.542710,1,255,255,27444377,213185,181,6,0xa106,0xb104,2367311617,5269,47837,6893,7621,6629,2009,125,44,20
2077.321636,1784057115.603953,1,255,255,27444438,213186,183,1,0xa101,0xb103,1987699913,-1919,47821,3023,7251,6813,1833,121,48,20
2077.326782,1784057115.609099,1,255,255,27444443,213187,182,6,0xa106,0xb103,2315381131,5244,47975,7387,7507,5665,1898,124,48,20
2077.355223,1784057115.637539,1,255,255,27444472,213188,184,1,0xa101,0xb104,4132185144,-1808,47668,6480,6979,4450,1870,119,48,20
2077.360331,1784057115.642647,1,255,255,27444477,213189,183,6,0xa106,0xb104,164899185,5362,47957,6694,7626,7358,1987,124,44,20
2077.398506,1784057115.680822,1,255,255,27444515,213190,185,1,0xa101,0xb102,2603761941,-1847,47897,4572,7260,6497,1911,120,40,20
2077.403646,1784057115.685962,1,255,255,27444520,213191,184,6,0xa106,0xb102,2931443440,5381,47828,6917,7246,6857,1756,120,40,20
2077.755015,1784057116.037332,1,255,255,27444872,213192,192,1,0xa101,0xb104,3909405851,-1866,47775,5479,7039,5811,1848,117,44,20
2077.760205,1784057116.042522,1,255,255,27444877,213193,191,6,0xa106,0xb104,4237087260,5284,47608,6961,7136,4124,1786,118,44,20
2077.798729,1784057116.081045,1,255,255,27444915,213194,193,1,0xa101,0xb102,2406906757,-1796,48009,2829,7005,6575,1822,121,44,20
2077.803817,1784057116.086134,1,255,255,27444920,213195,192,6,0xa106,0xb102,2734588335,5318,48019,6871,7447,6979,1760,121,44,20
2077.821269,1784057116.103585,1,255,255,27444938,213196,194,1,0xa101,0xb103,3853638098,-1781,48086,4043,7070,6540,1771,118,48,20
2077.826451,1784057116.108768,1,255,255,27444943,213197,193,6,0xa106,0xb103,4181319875,5358,47775,6972,7524,6578,1936,123,48,20
2077.897462,1784057116.179779,1,255,255,27445014,213198,195,1,0xa101,0xb102,131569254,-1776,47722,6651,7286,5221,1991,123,48,20
2077.902766,1784057116.185083,1,255,255,27445019,213199,194,6,0xa106,0xb102,459251054,5342,47946,6462,7421,7245,1793,121,36,20
2077.955267,1784057116.237584,1,255,255,27445071,213200,196,1,0xa101,0xb104,3776700385,-1805,48093,6367,6684,5794,1910,121,44,20
2077.959690,1784057116.242006,1,255,255,27445076,213201,195,6,0xa106,0xb104,4104381748,5370,47896,6666,7521,7134,1901,121,48,20
2077.998336,1784057116.280653,1,255,255,27445115,213202,197,1,0xa101,0xb102,2280770758,-1822,47810,2149,7097,7027,1889,122,44,20
2078.003625,1784057116.285942,1,255,255,27445120,213203,196,6,0xa106,0xb102,2608452445,5366,47929,7519,7344,4193,1893,122,32,20
2078.021530,1784057116.303846,1,255,255,27445138,213204,198,1,0xa101,0xb103,3766434517,-1821,47833,5088,7090,6160,1888,124,44,20
2078.026826,1784057116.309142,1,255,255,27445143,213205,197,6,0xa106,0xb103,4094116095,5309,47835,6951,7098,6366,1911,123,40,20
2078.055020,1784057116.337337,1,255,255,27445171,213206,199,1,0xa101,0xb104,1599538265,-1864,47709,5045,7627,6513,2094,124,36,20
2078.060119,1784057116.342435,1,255,255,27445177,213207,198,6,0xa106,0xb104,1927219907,5235,47775,6859,6947,6167,1838,121,40,20
2078.097768,1784057116.380085,1,255,255,27445214,213208,200,1,0xa101,0xb102,51830611,-1813,47959,4323,7722,6842,1978,124,40,20
2078.102992,1784057116.385309,1,255,255,27445220,213209,199,6,0xa106,0xb102,379512114,5339,47894,7194,7748,7595,2112,125,44,20
2078.423536,1784057116.705853,1,255,255,27445540,213210,209,3,0xa103,0xb103,3684553018,811,47918,1421,2234,1514,1934,120,44,20
2078.497415,1784057116.779732,1,255,255,27445614,213211,211,1,0xa101,0xb102,4103506390,-1777,48090,5309,6856,6175,1820,118,48,20
2078.502485,1784057116.784802,1,255,255,27445619,213212,210,6,0xa106,0xb102,136220592,5257,48020,6791,7079,6905,1799,120,44,20
2078.521495,1784057116.803811,1,255,255,27445638,213213,212,1,0xa101,0xb103,1349292491,-1891,48079,3104,7102,6776,1785,117,40,20
2078.526610,1784057116.808927,1,255,255,27445643,213214,211,6,0xa106,0xb103,1676973902,5408,47914,7214,7225,5241,1885,121,36,20
2078.557522,1784057116.839839,1,255,255,27445671,213215,213,1,0xa101,0xb104,3473800023,-1756,47963,5412,6881,5784,1805,123,44,20
2078.560033,1784057116.842350,1,255,255,27445677,213216,212,6,0xa106,0xb104,3801481512,5277,47876,5657,7194,7195,1763,117,36,20
2078.597613,1784057116.879930,1,255,255,27445714,213217,214,1,0xa101,0xb102,1917028488,-1890,47740,7004,7159,4160,1907,119,48,20
2078.602854,1784057116.885171,1,255,255,27445719,213218,213,6,0xa106,0xb102,2244710316,5298,48016,6805,7694,7705,2060,124,44,20
2078.621778,1784057116.904095,1,255,255,27445738,213219,215,1,0xa101,0xb103,3462501975,-1787,47707,5498,7086,6271,1969,121,48,20
2078.627008,1784057116.909325,1,255,255,27445744,213220,214,6,0xa106,0xb103,3790183269,5289,47953,6829,7409,7315,1889,120,44,20
2078.655230,1784057116.937547,1,255,255,27445772,213221,216,1,0xa101,0xb104,1297077214,-1789,48098,6546,7010,5656,1944,120,40,20
2078.661445,1784057116.943761,1,255,255,27445777,213222,215,6,0xa106,0xb104,1624758610,5286,47926,7751,7843,4646,2126,124,36,20
2078.721610,1784057117.003927,1,255,255,27445838,213223,217,1,0xa101,0xb103,1250908889,-1941,47837,5760,7408,6448,2075,121,40,20
2078.726813,1784057117.009130,1,255,255,27445843,213224,216,6,0xa106,0xb103,1578590341,5400,47713,6872,7401,6195,1844,119,36,20
2078.754717,1784057117.037033,1,255,255,27445871,213225,218,1,0xa101,0xb104,3361320570,-1765,47734,7082,6967,4270,1985,122,44,20
2078.760047,1784057117.042364,1,255,255,27445877,213226,217,6,0xa106,0xb104,3689001962,5256,48070,6215,7312,7448,1915,121,40,20
2078.797693,1784057117.080009,1,255,255,27445914,213227,219,1,0xa101,0xb102,1818646903,-1790,47987,6773,6603,4258,1856,118,48,20
2078.802872,1784057117.085189,1,255,255,27445919,213228,218,6,0xa106,0xb102,2146328361,5281,47877,6074,7411,7609,1899,122,44,20
2079.124268,1784057117.406585,1,255,255,27446241,213229,218,4,0xa104,0xb103,1211075230,2324,47770,3764,6666,6371,1842,119,48,20
2079.221904,1784057117.504221,1,255,255,27446337,213230,229,1,0xa101,0xb103,3072300648,-1724,47724,6140,6863,4781,1788,119,48,20
2079.225864,1784057117.508181,1,255,255,27446343,213231,228,6,0xa106,0xb103,3399981691,5265,47711,7175,7555,6361,1847,123,40,20
2079.254897,1784057117.537213,1,255,255,27446372,213232,230,1,0xa101,0xb104,969680845,-1690,48081,3765,6875,6387,1818,123,44,20
2079.261425,1784057117.543741,1,255,255,27446377,213233,229,6,0xa106,0xb104,1297362292,5369,47960,6713,7460,6967,1878,122,44,20
2079.297908,1784057117.580225,1,255,255,27446414,213234,231,1,0xa101,0xb102,3708995826,-1755,47854,7089,7348,5009,2033,123,52,20
2079.303037,1784057117.585354,1,255,255,27446420,213235,230,6,0xa106,0xb102,4036677760,5360,47708,6631,7079,6425,1877,122,40,20
2079.397965,1784057117.680281,1,255,255,27446515,213236,232,1,0xa101,0xb102,1519358814,-1705,47970,6879,7123,5672,1996,122,40,20
2079.403163,1784057117.685480,1,255,255,27446520,213237,231,6,0xa106,0xb102,1847040757,5378,47833,6996,7341,6637,1779,120,40,20
2079.420667,1784057117.702984,1,255,255,27446537,213238,233,1,0xa101,0xb103,2968125359,-1754,48043,6583,6819,4865,1908,119,44,20
2079.425827,1784057117.708144,1,255,255,27446542,213239,232,6,0xa106,0xb103,3295806992,5365,48108,7188,7487,5246,1893,120,36,20
2079.454579,1784057117.736896,1,255,255,27446571,213240,234,1,0xa101,0xb104,842865936,-1766,47892,4283,6748,6286,1765,118,44,20
2079.459765,1784057117.742082,1,255,255,27446576,213241,233,6,0xa106,0xb104,1170547147,5245,48031,6728,6905,5951,1789,120,40,20
2079.497710,1784057117.780027,1,255,255,27446614,213242,235,1,0xa101,0xb102,3596771341,-1769,47633,3044,7227,6756,1832,119,44,20
2079.502912,1784057117.785228,1,255,255,27446620,213243,234,6,0xa106,0xb102,3924452989,5275,47713,7033,7364,6180,1837,120,44,20
2079.621474,1784057117.903790,1,255,255,27446738,213244,236,1,0xa101,0xb103,2917337609,-1923,48141,2866,7331,6852,1866,121,44,20
2079.626653,1784057117.908970,1,255,255,27446743,213245,235,6,0xa106,0xb103,3245019502,5332,47954,7039,7639,7389,1949,122,44,20
2079.654288,1784057117.936605,1,255,255,27446771,213246,237,1,0xa101,0xb104,717848471,-1812,48019,4071,6663,6288,1710,117,48,20
2079.659385,1784057117.941702,1,255,255,27446776,213247,236,6,0xa106,0xb104,1045530290,5220,47766,6263,7162,7055,1765,118,48,20
2080.000534,1784057118.282851,1,255,255,27447117,213248,236,4,0xa104,0xb102,1369583631,2417,48131,4023,5829,7027,1910,120,56,20
2080.021461,1784057118.303778,1,255,255,27447138,213249,247,1,0xa101,0xb103,2701608930,-1930,48094,5787,7345,6339,2046,121,44,20
2080.026637,1784057118.308954,1,255,255,27447143,213250,246,6,0xa106,0xb103,3029290368,5230,47964,6624,7450,6624,1921,123,44,20
2080.120549,1784057118.402866,1,255,255,27447237,213251,248,1,0xa101,0xb103,447785565,-1777,47713,6146,6957,5648,1841,118,44,20
2080.125717,1784057118.408033,1,255,255,27447242,213252,247,6,0xa106,0xb103,775467218,5287,47798,7710,7780,4576,2124,125,40,20
2080.154360,1784057118.436677,1,255,255,27447271,213253,249,1,0xa101,0xb104,2605489618,-1784,48078,3400,7192,7027,1995,125,44,20
2080.159555,1784057118.441871,1,255,255,27447276,213254,248,6,0xa106,0xb104,2933171024,5321,47916,7600,7782,5501,1934,122,36,20
2080.197771,1784057118.480088,1,255,255,27447314,213255,250,1,0xa101,0xb102,1084146371,-1782,47799,6877,7030,4209,1889,118,44,20
2080.202966,1784057118.485283,1,255,255,27447320,213256,249,6,0xa106,0xb102,1411828465,5298,47821,6186,7178,7216,1776,118,44,20
2080.320626,1784057118.602943,1,255,255,27447437,213257,251,1,0xa101,0xb103,352537877,-1824,47897,5734,6936,6325,2016,124,40,20
2080.325809,1784057118.608126,1,255,255,27447443,213258,250,6,0xa106,0xb103,680219162,5302,47614,7521,7585,4008,1883,120,40,20
2080.354926,1784057118.637243,1,255,255,27447472,213259,252,1,0xa101,0xb104,2533870168,-1902,47708,5784,7175,6349,2090,124,48,20
2080.360147,1784057118.642464,1,255,255,27447477,213260,251,6,0xa106,0xb104,2861551279,5312,47755,6591,7718,7511,1920,124,40,20
2080.397576,1784057118.679893,1,255,255,27447514,213261,253,1,0xa101,0xb102,968042853,-1970,47969,6174,7248,6005,1983,118,44,20
2080.402739,1784057118.685056,1,255,255,27447519,213262,252,6,0xa106,0xb102,1295724531,5218,48087,6999,7336,7130,1894,120,52,20
2080.421263,1784057118.703580,1,255,255,27447538,213263,254,1,0xa101,0xb103,2480785240,-1787,47964,4887,7470,6310,1896,123,40,20
2080.426394,1784057118.708710,1,255,255,27447543,213264,253,6,0xa106,0xb103,2808466700,5273,47848,7465,7534,5676,2081,124,40,20
2080.454585,1784057118.736902,1,255,255,27447571,213265,255,1,0xa101,0xb104,313272002,-1832,47806,6904,6641,3700,1838,120,44,20
2080.459725,1784057118.742042,1,255,255,27447576,213266,254,6,0xa106,0xb104,640953064,5248,47820,6599,7520,7519,2003,124,44,20
2080.800604,1784057119.082921,1,255,255,27447917,213267,255,4,0xa104,0xb102,940582576,2415,47780,4777,7493,6095,2086,124,48,20
2080.821285,1784057119.103602,1,255,255,27447938,213268,10,1,0xa101,0xb103,2274432810,-1801,47910,6311,7090,5301,1923,119,44,20
2080.826446,1784057119.108762,1,255,255,27447943,213269,9,6,0xa106,0xb103,2602113904,5301,47956,7268,7816,7598,2042,124,48,20
2080.854832,1784057119.137149,1,255,255,27447972,213270,11,1,0xa101,0xb104,121318556,-1865,47776,5730,7566,6283,2089,124,44,20
